# k [h/Mpc]  P(k) [(Mpc/h)^3]
3.478190651314130161e-03 3.749994535761035513e+05
3.538931695490991555e-03 3.801994841694153147e+05
3.600733484985620299e-03 3.854460012078907457e+05
3.663614544020715996e-03 3.907384948280151584e+05
3.727593720314937870e-03 3.960764162058341899e+05
3.792690190732249909e-03 4.014591766238567652e+05
3.858923467029902812e-03 4.068861465372454841e+05
3.926313401706839519e-03 4.123566546398792998e+05
3.994880193954170565e-03 4.178699869308642228e+05
4.064644395709627461e-03 4.234253857820640551e+05
4.135626917817709740e-03 4.290220490072037210e+05
4.207849036297403068e-03 4.346591289330802392e+05
4.281332398719395714e-03 4.403357314734088141e+05
4.356099030694607875e-03 4.460509152057926985e+05
4.432171342476085192e-03 4.518036904523049598e+05
4.509572135676144684e-03 4.575930183641140466e+05
4.588324610100845240e-03 4.634178100105886697e+05
4.668452370703794936e-03 4.692769254732475383e+05
4.749979434661412425e-03 4.751691729449235136e+05
4.832930238571751802e-03 4.810933078344385140e+05
4.917329645779015997e-03 4.870480318770601880e+05
5.003202953826004287e-03 4.930319922509713215e+05
5.090575902036681422e-03 4.990437806999210152e+05
5.179474679231212825e-03 5.050819326621872606e+05
5.269925931575656849e-03 5.111449264059269335e+05
5.361956770568816408e-03 5.172311821709261858e+05
5.455594781168519869e-03 5.233390613167138072e+05
5.550868030059804940e-03 5.294668654769414570e+05
5.647805074067557309e-03 5.356128357198678423e+05
5.746434968715973673e-03 5.417751517147242557e+05
5.846787276937589171e-03 5.479519309036759660e+05
5.948892077934330759e-03 5.541412276790291071e+05
6.052779976193349565e-03 5.603410325652722968e+05
6.158482110660267253e-03 5.665492714054716052e+05
6.266030164072656193e-03 5.727638045514953556e+05
6.375456372456506440e-03 5.789824260574616492e+05
6.486793534788507995e-03 5.852028628757704282e+05
6.600075022827094767e-03 5.914227740550282178e+05
6.715334791115142032e-03 5.976397499391214224e+05
6.832607387157405184e-03 6.038513113666891586e+05
6.951927961775605444e-03 6.100549088701787405e+05
7.073332279644438565e-03 6.162479218737161718e+05
7.196856730011521458e-03 6.224276578889847733e+05
7.322538337604533702e-03 6.285913517083452316e+05
7.450414773728916695e-03 6.347361645944865886e+05
7.580524367559261616e-03 6.408591834659492597e+05
7.712906117627992691e-03 6.469574200779804960e+05
7.847599703514606187e-03 6.530278101983013330e+05
7.984645497739086342e-03 6.590672127775409026e+05
8.124084577862974652e-03 6.650724091143157566e+05
8.265958738801813463e-03 6.710401020151831908e+05
8.410310505352604216e-03 6.769669149500353960e+05
8.557183144940002165e-03 6.828493912038732087e+05
8.706620680585126434e-03 6.886839930263672723e+05
8.858667904100822610e-03 6.944671007811344462e+05
9.013370389517438852e-03 7.001950120973200537e+05
9.170774506742930196e-03 7.058639410267577041e+05
9.330927435461664268e-03 7.114700172108648112e+05
9.493877179275829817e-03 7.170092850623591803e+05
9.659672580093831701e-03 7.224777029680123087e+05
9.828363332770029964e-03 7.278711425198693760e+05
1.000000000000000021e-02 7.331853877838241169e+05
1.017463402747606320e-02 7.384161346159704262e+05
1.035231775930738236e-02 7.435589900390011026e+05
1.053310445370937015e-02 7.486094716928506969e+05
1.071704829896710960e-02 7.535630073760650121e+05
1.090420442967752687e-02 7.584149346967778401e+05
1.109462894327521883e-02 7.631605008549313061e+05
1.128837891684688829e-02 7.677948625803418690e+05
1.148551242423937954e-02 7.723130862544735428e+05
1.168608855346650946e-02 7.767101482473715441e+05
1.189016742441989342e-02 7.809809355050183367e+05
1.209781020688901337e-02 7.851202464265951421e+05
1.230907913889602370e-02 7.891227920755739324e+05
1.252403754535073160e-02 7.929831977733486565e+05
1.274274985703133418e-02 7.966960051291873679e+05
1.296528162989668206e-02 8.002556745656213025e+05
1.319169956473571596e-02 8.036565884039567318e+05
1.342207152716012007e-02 8.068930545803791611e+05
1.365646656794610239e-02 8.099593110690423055e+05
1.389495494373137359e-02 8.128495310945126694e+05
1.413760813807360579e-02 8.155578292219376890e+05
1.438449888287663021e-02 8.180782684191531735e+05
1.463570118019079727e-02 8.204048681905592093e+05
1.489129032439409465e-02 8.225316138877773192e+05
1.515134292476053024e-02 8.244524673067483818e+05
1.541593692842271879e-02 8.261613786847039592e+05
1.568515164373546905e-02 8.276523002132605761e+05
1.595906776404730845e-02 8.289192011853525182e+05
1.623776739188721729e-02 8.299560848935773829e+05
1.652133406357370049e-02 8.307570073954766849e+05
1.680985277425363703e-02 8.313160982569047483e+05
1.710341000337840464e-02 8.316275833775914507e+05
1.740209374062485007e-02 8.316858099928835873e+05
1.770599351226898044e-02 8.314852739320191322e+05
1.801520040802024811e-02 8.310206491957596736e+05
1.832980710832435647e-02 8.302868198943485040e+05
